"global_id";"Stop code";"Stop name";"Station Name";"Street";"Direction";"Pavilion";"Operating organization name";"Pavilion electrification";"Transport type";"Geodata";"Centroid";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"Электроподключение остановочного павильона";"Вид транспорта";"Геоданные";"Центроид";
"5107808424";"22886";"Метро «Черкизовская»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.74546635, 55.80305496]]]";"{type=Point, coordinates=[37.74546635, 55.80305496]}";
"5107808425";"2397";"1-й Бабьегородский пер.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.61264428, 55.73422024]]]";"{type=Point, coordinates=[37.61264428, 55.73422024]}";
"5107808426";"22914";"Архангельская улица, 9";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.23700633, 55.77089121]]]";"{type=Point, coordinates=[37.23700633, 55.77089121]}";
"5107808427";"2297";"1-й Бабьегородский переулок";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.61323346, 55.73434]]]";"{type=Point, coordinates=[37.61323346, 55.73434]}";
"5107808428";"2336";"Алтуфьевское ш., 30";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.58449241, 55.86583172]]]";"{type=Point, coordinates=[37.58449241, 55.86583172]}";
"5107808429";"2322";"Госпиталь";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.70672974, 55.88651037]]]";"{type=Point, coordinates=[37.70672974, 55.88651037]}";
"5107808430";"23238";"Зарядная";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.51846779, 55.74042804]]]";"{type=Point, coordinates=[37.51846779, 55.74042804]}";
"5107808431";"23263";"Берёзовая улица";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[38.1562325, 55.90188074]]]";"{type=Point, coordinates=[38.1562325, 55.90188074]}";
"5107808432";"23223";"Чиверёво";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.61063399, 55.99322269]]]";"{type=Point, coordinates=[37.61063399, 55.99322269]}";
"5107808433";"22844";"Садовый проезд, 1";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.85022679, 55.7667795]]]";"{type=Point, coordinates=[37.85022679, 55.7667795]}";
"5107808434";"23018";"Улица Подольских Курсантов";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.62426325, 55.60680974]]]";"{type=Point, coordinates=[37.62426325, 55.60680974]}";
"5107808435";"23278";"Площадь Туве Янссон";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.50063816, 55.56400346]]]";"{type=Point, coordinates=[37.50063816, 55.56400346]}";
"5107808436";"2341";"Проезд Шокальского, 15";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.64522993, 55.87622011]]]";"{type=Point, coordinates=[37.64522993, 55.87622011]}";
"5107808437";"22954";"Площадь Академика Люльки";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66284068, 55.82108673]]]";"{type=Point, coordinates=[37.66284068, 55.82108673]}";
"5107808438";"245";"1-я ул. 8-го Марта";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.54935307, 55.80027904]]]";"{type=Point, coordinates=[37.54935307, 55.80027904]}";
"5107808439";"2474";"Улица Декабристов";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.59062566, 55.86857376]]]";"{type=Point, coordinates=[37.59062566, 55.86857376]}";
"5107808440";"2609";"Симферопольский бульвар, 20";"";"";"";"да";"ГУП Московский Метрополитен";"Не подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.60557104, 55.64941433]]]";"{type=Point, coordinates=[37.60557104, 55.64941433]}";
"5107808441";"2828";"Детская поликлиника";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.62037998, 55.59796773]]]";"{type=Point, coordinates=[37.62037998, 55.59796773]}";
"5107808442";"2306";"Храм Серафима Саровского";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66503254, 55.88348687]]]";"{type=Point, coordinates=[37.66503254, 55.88348687]}";
"5107808443";"23068";"3-я Гражданская улица";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.71402902, 55.80852962]]]";"{type=Point, coordinates=[37.71402902, 55.80852962]}";
"5107808444";"23111";"Калибровская улица";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.61869216, 55.81017251]]]";"{type=Point, coordinates=[37.61869216, 55.81017251]}";
"5107808445";"268";"Солнечногорская ул.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.51401468, 55.85642813]]]";"{type=Point, coordinates=[37.51401468, 55.85642813]}";
"5107808446";"22887";"Кластер «Ломоносов»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.52290379, 55.69294416]]]";"{type=Point, coordinates=[37.52290379, 55.69294416]}";
"5107808447";"2370";"Филёвский бульвар, 10";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.48756845, 55.76346119]]]";"{type=Point, coordinates=[37.48756845, 55.76346119]}";
"5107808448";"22953";"Улица Бочкова";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.62706061, 55.81068938]]]";"{type=Point, coordinates=[37.62706061, 55.81068938]}";
"5107808449";"22956";"Улица Василия Петушкова, 23";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.40465385, 55.8397588]]]";"{type=Point, coordinates=[37.40465385, 55.8397588]}";
"5107808450";"22864";"Лайково Мелоди";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.21272675, 55.69083121]]]";"{type=Point, coordinates=[37.21272675, 55.69083121]}";
"5107808451";"2342";"Проезд Шокальского";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.64742026, 55.87167891]]]";"{type=Point, coordinates=[37.64742026, 55.87167891]}";
"5107808452";"2319";"Муз. школа";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.69281939, 55.8871866]]]";"{type=Point, coordinates=[37.69281939, 55.8871866]}";
"5107808453";"2426";"Метро «Бабушкинская»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66312277, 55.87003565]]]";"{type=Point, coordinates=[37.66312277, 55.87003565]}";
"5107808454";"2317";"Храм Серафима Саровского";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66827117, 55.88386123]]]";"{type=Point, coordinates=[37.66827117, 55.88386123]}";
"5107808455";"23013";"Метро «Лианозово»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.54891797, 55.89818377]]]";"{type=Point, coordinates=[37.54891797, 55.89818377]}";
"5107808456";"239";"1-й Волоколамский проезд";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.49033661, 55.80305908]]]";"{type=Point, coordinates=[37.49033661, 55.80305908]}";
"5107808457";"2339";"Управа района Северное Медведково";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.65137734, 55.88137402]]]";"{type=Point, coordinates=[37.65137734, 55.88137402]}";
"5107808458";"2307";"Ул. Грекова, 4";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66197149, 55.88410136]]]";"{type=Point, coordinates=[37.66197149, 55.88410136]}";
"5107808459";"2329";"Улица Академика Королёва";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.61739332, 55.82130261]]]";"{type=Point, coordinates=[37.61739332, 55.82130261]}";
"5107808460";"2301";"Платформа Лось";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.71130299, 55.88103675]]]";"{type=Point, coordinates=[37.71130299, 55.88103675]}";
"5107808461";"22911";"Рублёвское Предместье";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.24519958, 55.77320482]]]";"{type=Point, coordinates=[37.24519958, 55.77320482]}";
"5107808462";"23241";"Сколково (62-я больница)";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.34192602, 55.68168821]]]";"{type=Point, coordinates=[37.34192602, 55.68168821]}";
"5107808463";"2674";"Метро «Юго-Западная»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.4843318, 55.66300243]]]";"{type=Point, coordinates=[37.4843318, 55.66300243]}";
"5107808464";"2677";"Беловежская ул.";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.39574884, 55.70710206]]]";"{type=Point, coordinates=[37.39574884, 55.70710206]}";
"5107808465";"22883";"Коттеджный посёлок «Черничные поля»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.14300855, 55.57879733]]]";"{type=Point, coordinates=[37.14300855, 55.57879733]}";
"5107808466";"2689";"Вяземская ул.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.40157398, 55.71537301]]]";"{type=Point, coordinates=[37.40157398, 55.71537301]}";
"5107808467";"23035";"Проектируемый проезд № 7511";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.63664534, 55.65003743]]]";"{type=Point, coordinates=[37.63664534, 55.65003743]}";
"5107808468";"23325";"Проектируемый проезд № 6656А";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.94532445, 55.71818577]]]";"{type=Point, coordinates=[37.94532445, 55.71818577]}";
"5107808469";"2345";"Метро «Бабушкинская»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66602215, 55.86931029]]]";"{type=Point, coordinates=[37.66602215, 55.86931029]}";
"5107808470";"23320";"Троицкая улица";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.52651535, 55.50687411]]]";"{type=Point, coordinates=[37.52651535, 55.50687411]}";
"5107808471";"22875";"Вольный переулок";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.72616242, 55.77911054]]]";"{type=Point, coordinates=[37.72616242, 55.77911054]}";
"5107808472";"2456";"Школа";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.6079638, 55.87095328]]]";"{type=Point, coordinates=[37.6079638, 55.87095328]}";
"5107808473";"2660";"Молодёжная улица";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.55159711, 55.69193817]]]";"{type=Point, coordinates=[37.55159711, 55.69193817]}";
"5107808474";"22925";"Метро «Братиславская»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.75083223, 55.65891525]]]";"{type=Point, coordinates=[37.75083223, 55.65891525]}";
"5107808475";"23064";"Метро «Беговая»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.54510739, 55.77389968]]]";"{type=Point, coordinates=[37.54510739, 55.77389968]}";
"5107808476";"22904";"9-я улица Соколиной Горы";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.72866413, 55.77038015]]]";"{type=Point, coordinates=[37.72866413, 55.77038015]}";
"5107808477";"22932";"Останкинское кладбище";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.61025171, 55.81813833]]]";"{type=Point, coordinates=[37.61025171, 55.81813833]}";
"5107808478";"23319";"Троицкая улица";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.52576306, 55.50677122]]]";"{type=Point, coordinates=[37.52576306, 55.50677122]}";
"5107808479";"23237";"Выездная";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.51761579, 55.73938604]]]";"{type=Point, coordinates=[37.51761579, 55.73938604]}";
"5107808480";"2311";"Студёный проезд";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66453963, 55.89310673]]]";"{type=Point, coordinates=[37.66453963, 55.89310673]}";
